,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
2652,1107,36,,1005,2800,Tatabánya,Győri utca,11,,POINT (47.588033 18.393117),Győri u.11.,/barkacsaruhaz/tatabanya/,,,,,,,,,,,,,,,018,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,47.588033,18.393117,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2653,1138,36,,1190,3200,Gyöngyös,Vásár út,4,,POINT (47.766781 19.910802),Vásár út 4.,/barkacsaruhaz/gyongyos/,,,,,,,,,,,,,,,032,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,47.766781,19.910802,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2654,1096,36,,1241,3300,Eger,Rákóczi út,102,,POINT (47.959805 20.501332),Rákóczi út 102.,/barkacsaruhaz/eger/,,,,,,,,,,,,,,,014,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,47.959805,20.501332,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2655,1090,36,,1367,3526,Miskolc,Szentpéteri kapu,103,,POINT (48.124761 20.785334),Szentpéteri kapu 103.,/barkacsaruhaz/miskolc/,,,,,,,,,,,,,,,011,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,48.124761,20.785334,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2656,1160,36,,1770,4031,Debrecen,Kishatár utca,7,,POINT (47.540876 21.583638),Kishatár u.7,/barkacsaruhaz/debrecen/,,,,,,,,,,,,,,,040,+36 30 883 4263,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,47.540876,21.583638,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2657,1125,36,,1927,4400,Nyíregyháza,László utca,8-10,,POINT (47.95543 21.727739),László utca 8-10.,/barkacsaruhaz/nyiregyhaza/,,,,,,,,,,,,,,,026,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,47.95543,21.727739,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2658,1118,36,,2147,5000,Szolnok,Felső Szandai rét,2,,POINT (47.158021 20.195322),Felső Szandai rét 2.,/barkacsaruhaz/szolnok/,,,,,,,,,,,,,,,021,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,47.158021,20.195322,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2659,1105,36,,2286,5600,Békéscsaba,Andrássy út,58,,POINT (46.671062 21.083779),Andrássy út 58.,/barkacsaruhaz/bekescsaba/,,,,,,,,,,,,,,,017,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,46.671062,21.083779,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2660,1133,36,,2365,6000,Kecskemét,Izsáki út,12/B,,POINT (46.895602 19.666081),Izsáki út 12/B,/barkacsaruhaz/kecskemet/,,,,,,,,,,,,,,,030,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,46.895602,19.666081,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2661,1081,36,,2554,6724,Szeged,Szatymazi utca,33,,POINT (46.269162 20.130883),Szatymazi u.33.,/barkacsaruhaz/szeged-szatymazi-u/,,,,,,,,,,,,,,,008,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,46.269162,20.130883,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
