,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
5254,307,25,,136,1143,Budapest,,,,POINT (47.51078 19.09752),Thököly 100/a,https://lny.io/MKB-WEB-THOKOLY,MKB fiók; Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (1) 422-4140;,,,,,,,,,,,,,,1195,+36 1 422 4140,K402@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.51078,19.09752,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5255,273,25,,158,1173,Budapest,Pesti út,237,,POINT (47.4767 19.26553),Pesti út 237.,https://lny.io/MKB-WEB-K49,Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (1) 254-0130;,,,,,,,,,,,,,,1170,+36 1 254 0130,K492@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.4767,19.26553,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5256,354,25,,179,1211,Budapest,II. Rákóczi Ferenc út,154-170,,POINT (47.42388 19.0678),II. Rákóczi F. út 154-170.,https://lny.io/MKB-WEB-L75,Csepel Plaza; Telefonszám:(1) 278-5750;,,,,,,,,,,,,,,1175,+36 1 278 5750,L75@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,09:00:00,09:00:00,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,17:00:00,17:00:00,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; Sa-Su 9:00-17:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.42388,19.0678,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5257,269,25,,599,2000,Szentendre,Kossuth Lajos utca,10,,POINT (47.66448 19.07636),Kossuth Lajos u. 10.,https://lny.io/MKB-WEB-K91,Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(26) 501-400;,,,,,,,,,,,,,,1161,+36 26 501 400,K913@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.66448,19.07636,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5258,282,25,,622,2030,Érd,Budai utca,11,,POINT (47.37825 18.9207),Budai u.11,https://lny.io/MKB-WEB-L66,Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (23) 521 840;,,,,,,,,,,,,,,1171,+36 23 521 840,L66_aut@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.37825,18.9207,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5259,356,25,,631,2040,Budaörs,Szabadság út,45,,POINT (47.46083 18.95893),Szabadság út 45.,https://lny.io/MKB-WEB-K93,Telefonszám: (23) 427-700,,,,,,,,,,,,,,1122,+36 23 427 700,K93@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.46083,18.95893,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5260,362,25,,675,2100,Gödöllő,Kossuth Lajos utca,13,,POINT (47.59999 19.34624),Kossuth Lajos u. 13.,https://lny.io/MKB-WEB-L71,Telefonszám: (28) 525-400,,,,,,,,,,,,,,1173,+36 28 525 400,71@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.59999,19.34624,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5261,276,25,,689,2120,Dunakeszi,Fő út,16-18,,POINT (47.63094 19.12843),Fő út 16-18,https://lny.io/MKB-WEB-L74,Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(27) 548-100;,,,,,,,,,,,,,,1172,+36 27 548 100,L74@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.63094,19.12843,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5262,264,25,,810,2400,Dunaújváros,Vasmű utca,4/B,,POINT (46.96069 18.94459),Vasmű u. 4/B.,https://lny.io/MKB-WEB-L64,Akadálymentesen megközelíthető fiók; Telefonszám: (25) 512-400;,,,,,,,,,,,,,,1177,+36 25 512 400,L64_aut@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.96069,18.94459,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5263,291,25,,977,2700,Cegléd,Kossuth tér,8,,POINT (47.16997 19.79587),Kossuth tér 8.,https://lny.io/MKB-WEB-L63,Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (53) 505-800;,,,,,,,,,,,,,,1124,+36 53 505 800,L63@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.16997,19.79587,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5264,351,25,,1009,2800,Tatabánya,Fő tér,6,,POINT (47.58578 18.39799),Fő tér 6.,https://lny.io/MKB-WEB-TATABANYA,A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (34) 512-920;,,,,,,,,,,,,,,1125,+36 34 512 920,K742@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.58578,18.39799,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5265,301,25,,1139,3100,Salgótarján,Fő tér,6,,POINT (48.10453 19.8089),Fő tér 6. ,https://lny.io/MKB-WEB-K85,Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (32) 521-200;,,,,,,,,,,,,,,1128,+36 32 521 200,K852@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,48.10453,19.8089,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5266,364,25,,1195,3200,Gyöngyös,Köztársaság tér,1,,POINT (47.78336 19.92514),Köztársaság tér 1. ,https://lny.io/MKB-WEB-K77,Telefonszám: (37) 505-460,,,,,,,,,,,,,,1129,+36 37 505 460,K772@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.78336,19.92514,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5267,329,25,,1246,3300,Eger,Érsek utca,6,,POINT (47.90135 20.3754),Érsek u. 6.,https://lny.io/MKB-WEB-K76,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (36) 514-100;,,,,,,,,,,,,,,1130,+36 36 514 100,K76@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.90135,20.3754,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5268,333,25,,1371,3525,Miskolc,Szentpáli utca,2-6,,POINT (48.10488 20.78889),Szentpáli utca 2-6.,https://lny.io/MKB-WEB-MISKOLC,"Pláza, földszint, Búza tér felőli bejárat; Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(46) 504-540;",,,,,,,,,,,,,,1131,+36 46 504 540,L70@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,09:00:00,09:00:00,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,17:00:00,17:00:00,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; Sa-Su 9:00-17:00; PH off,2022-04-26 09:37:47.893734+00:00,,,48.10488,20.78889,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5269,334,25,,1769,4024,Debrecen,Vár utca,6/C,,POINT (47.53253 21.62686),Vár u. 6/C.,https://lny.io/MKB-WEB-DEBRECEN,Akadálymentesen megközelíthető fiók; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (52) 528-110;,,,,,,,,,,,,,,1134,+36 52 528 110,K652@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.53253,21.62686,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5270,349,25,,1933,4400,Nyíregyháza,Szarvas utca,11,,POINT (47.95201 21.7154),Szarvas u. 11.,https://lny.io/MKB-WEB-K72,A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (42) 597-610;,,,,,,,,,,,,,,1135,+36 42 597 610,K722@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.95201,21.7154,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5271,338,25,,2025,4600,Kisvárda,Szent László utca,51,,POINT (48.22249 22.07892),Szt. László u. 51. ,https://lny.io/MKB-WEB-K82,Akadálymentesen megközelíthető fiók; Telefonszám: (45) 500-680;,,,,,,,,,,,,,,1136,+36 45 500 680,K822@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,48.22249,22.07892,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
